<td>
<p align=center>&nbsp;</p></td></tr></tbody></table></font></strong><font size=2>&#8226; 21""x18""+10""BG<br></font><font size=2>&#8226; Unique wave handle with front fold for easy opening<br></font><font color=#000000 size=2>&#8226; Flat wide bottom for easy loading, prevent slipping, stands unassisted<br></font><font color=#000000 size=2>500 bags per case<br></font><font color=#000000 size=2>These bags are made with 25%&nbsp;post-consumer recycled (PCR) material.<br></font></p></font></span></span></font>",Enjoy! Super Wave Bags,14.95,1,Taxable Goods,"Catalog, Search",75.94,,,,bag-super-wave-18-x-16-+9-57802E,"Printed Plastic Bags, Super Wave Plastic Frosted Bags Printed with Enjoy!",plastic bags plastic frosted bag super wave bags printed enjoy,Super Wave plastic frosted bags printed with the word ‘Enjoy!’ are the perfect plastic bag for all of your retail store plastic bag needs.,/57802E_base.jpg,Bag Super Wave 18 x 16 +9 base image,/57802E_base.jpg,Bag Super Wave 18 x 16 +9 small image,/57802E_base.jpg,Bag Super Wave 18 x 16 +9 thumbnail,,,,,,,,1,0,1,base,0,0
578030,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Super Frost Wave Clear,"<div><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><table style=""HEIGHT: 55px; WIDTH: 36px"" bordercolor=""#ce0a00"" cellspacing=""0"" cellpadding=""0"" align=""left""><tbody><tr><td><font size=""2""><img style=""HEIGHT: 36px; LEFT: 2px; TOP: 9px; WIDTH: 45px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></font></td><td><font color=""#008000"" size=""2"" face=""Tahoma""></font></td></tr></tbody></table><font size=""2""><font color=""#000000""><font size=""2"">These SuperWave Frosted Bags are translucent, 2.25 mil thick, and packaged 250 per case.&nbsp; <br></font><font color=""#000000""><font size=""2""><font color=""#000000"">Made with 15% to 25% recycled material.</font>&nbsp;Made in the U.S.A.</font></font></font></font></span></span></p><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=""2""><font color=""#000000""><font color=""#000000""><font size=""2""><span><img src=""Https://is30.eporia.com/company_8/533356.jpg?cvt=jpeg""></span></font></font></font></font></span></span></p></div>",Super Wave Frosted Bags,19.55,1,Taxable Goods,"Catalog, Search",73.26,,,,bag-super-frost-wave-clear-578030,"Frosted Plastic Bags, Super Frost Tint Wave Bags, Retail Store Packaging Supplies",plastic bags frosted tinted wave plastic bag retail packaging supplies,"Super Frost Tint Wave Bags - Frosted plastic bags for retail stores, bag colors include blue, clear, pink, green and purple.",/578030_base.jpg,Bag Super Frost Wave Clear base image,/578030_base.jpg,Bag Super Frost Wave Clear small image,/578030_base.jpg,Bag Super Frost Wave Clear thumbnail,,,,,,,,1,0,1,base,0,0
578032,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Super Frost Wave Purple,"<div><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><table style=""HEIGHT: 55px; WIDTH: 36px"" bordercolor=""#ce0a00"" cellspacing=""0"" cellpadding=""0"" align=""left""><tbody><tr><td><font size=""2""><img style=""HEIGHT: 36px; LEFT: 2px; TOP: 9px; WIDTH: 45px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></font></td><td><font color=""#008000"" size=""2"" face=""Tahoma""></font></td></tr></tbody></table><font size=""2""><font color=""#000000""><font size=""2"">These SuperWave Frosted Bags are translucent, 2.25 mil thick, and packaged 250 per case.&nbsp; <br></font><font color=""#000000""><font size=""2""><font color=""#000000"">Made with 15% to 25% recycled material.</font>&nbsp;Made in the U.S.A.</font></font></font></font></span></span></p><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=""2""><font color=""#000000""><font color=""#000000""><font size=""2""><span><img src=""Https://is30.eporia.com/company_8/533356.jpg?cvt=jpeg""></span></font></font></font></font></span></span></p></div>",Super Wave Frosted Bags,19.55,1,Taxable Goods,"Catalog, Search",73.26,,,,bag-super-frost-wave-purple-578032,"Frosted Plastic Bags, Super Frost Tint Wave Bags, Retail Store Packaging Supplies",plastic bags frosted tinted wave plastic bag retail packaging supplies,"Super Frost Tint Wave Bags - Frosted plastic bags for retail stores, bag colors include blue, clear, pink, green and purple.",/578032_base.jpg,Bag Super Frost Wave Purple base image,/578032_base.jpg,Bag Super Frost Wave Purple small image,/578032_base.jpg,Bag Super Frost Wave Purple thumbnail,,,,,,,,1,0,1,base,0,0
578034,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Super Frost Wave Citrus,"<div><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><table style=""HEIGHT: 55px; WIDTH: 36px"" bordercolor=""#ce0a00"" cellspacing=""0"" cellpadding=""0"" align=""left""><tbody><tr><td><font size=""2""><img style=""HEIGHT: 36px; LEFT: 2px; TOP: 9px; WIDTH: 45px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></font></td><td><font color=""#008000"" size=""2"" face=""Tahoma""></font></td></tr></tbody></table><font size=""2""><font color=""#000000""><font size=""2"">These SuperWave Frosted Bags are translucent, 2.25 mil thick, and packaged 250 per case.&nbsp; <br></font><font color=""#000000""><font size=""2""><font color=""#000000"">Made with 15% to 25% recycled material.</font>&nbsp;Made in the U.S.A.</font></font></font></font></span></span></p><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=""2""><font color=""#000000""><font color=""#000000""><font size=""2""><span><img src=""Https://is30.eporia.com/company_8/533356.jpg?cvt=jpeg""></span></font></font></font></font></span></span></p></div>",Super Wave Frosted Bags,19.55,1,Taxable Goods,"Catalog, Search",73.26,,,,bag-super-frost-wave-citrus-578034,"Frosted Plastic Bags, Super Frost Tint Wave Bags, Retail Store Packaging Supplies",plastic bags frosted tinted wave plastic bag retail packaging supplies,"Super Frost Tint Wave Bags - Frosted plastic bags for retail stores, bag colors include blue, clear, pink, green and purple.",/578034_base.jpg,Bag Super Frost Wave Citrus base image,/578034_base.jpg,Bag Super Frost Wave Citrus small image,/578034_base.jpg,Bag Super Frost Wave Citrus thumbnail,,,,,,,,1,0,1,base,0,0
578037,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Super Frost Wave Blue,"<div><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><table style=""HEIGHT: 55px; WIDTH: 36px"" bordercolor=""#ce0a00"" cellspacing=""0"" cellpadding=""0"" align=""left""><tbody><tr><td><font size=""2""><img style=""HEIGHT: 36px; LEFT: 2px; TOP: 9px; WIDTH: 45px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></font></td><td><font color=""#008000"" size=""2"" face=""Tahoma""></font></td></tr></tbody></table><font size=""2""><font color=""#000000""><font size=""2"">These SuperWave Frosted Bags are translucent, 2.25 mil thick, and packaged 250 per case.&nbsp; <br></font><font color=""#000000""><font size=""2""><font color=""#000000"">Made with 15% to 25% recycled material.</font>&nbsp;Made in the U.S.A.</font></font></font></font></span></span></p><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=""2""><font color=""#000000""><font color=""#000000""><font size=""2""><span><img src=""Https://is30.eporia.com/company_8/533356.jpg?cvt=jpeg""></span></font></font></font></font></span></span></p></div>",Super Wave Frosted Bags,19.55,1,Taxable Goods,"Catalog, Search",73.26,,,,bag-super-frost-wave-blue-578037,"Frosted Plastic Bags, Super Frost Tint Wave Bags, Retail Store Packaging Supplies",plastic bags frosted tinted wave plastic bag retail packaging supplies,"Super Frost Tint Wave Bags - Frosted plastic bags for retail stores, bag colors include blue, clear, pink, green and purple.",/578037_base.jpg,Bag Super Frost Wave Blue base image,/578037_base.jpg,Bag Super Frost Wave Blue small image,/578037_base.jpg,Bag Super Frost Wave Blue thumbnail,,,,,,,,1,0,1,base,0,0
578038,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Super Frost Wave Pink,"<div><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><table style=""HEIGHT: 55px; WIDTH: 36px"" bordercolor=""#ce0a00"" cellspacing=""0"" cellpadding=""0"" align=""left""><tbody><tr><td><font size=""2""><img style=""HEIGHT: 36px; LEFT: 2px; TOP: 9px; WIDTH: 45px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></font></td><td><font color=""#008000"" size=""2"" face=""Tahoma""></font></td></tr></tbody></table><font size=""2""><font color=""#000000""><font size=""2"">These SuperWave Frosted Bags are translucent, 2.25 mil thick, and packaged 250 per case.&nbsp; <br></font><font color=""#000000""><font size=""2""><font color=""#000000"">Made with 15% to 25% recycled material.</font>&nbsp;Made in the U.S.A.</font></font></font></font></span></span></p><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=""2""><font color=""#000000""><font color=""#000000""><font size=""2""><span><img src=""Https://is30.eporia.com/company_8/533356.jpg?cvt=jpeg""></span></font></font></font></font></span></span></p></div>",Super Wave Frosted Bags,19.55,1,Taxable Goods,"Catalog, Search",73.26,,,,bag-super-frost-wave-pink-578038,"Frosted Plastic Bags, Super Frost Tint Wave Bags, Retail Store Packaging Supplies",plastic bags frosted tinted wave plastic bag retail packaging supplies,"Super Frost Tint Wave Bags - Frosted plastic bags for retail stores, bag colors include blue, clear, pink, green and purple.",/578038_base.jpg,Bag Super Frost Wave Pink base image,/578038_base.jpg,Bag Super Frost Wave Pink small image,/578038_base.jpg,Bag Super Frost Wave Pink thumbnail,,,,,,,,1,0,1,base,0,0
57803E,,Default,simple,Default Category/Shopping Bags/Place Holder,Bag Super Wave 21x18+10 Cream,"<font size=2 face=Verdana><font size=+0><font size=2></font></font> 
<p align=left><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><font size=1><strong><font size=2 face=Verdana>
<table style=""HEIGHT: 55px; WIDTH: 38px"" align=left>
<tbody>
<tr>
<td><img style=""HEIGHT: 40px; WIDTH: 43px; LEFT: 2px; TOP: 9px"" hspace=2 src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td>
<td><font color=#008000><font size=2><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Tahoma; COLOR: green"">
<p style=""TEXT-ALIGN: center; LINE-HEIGHT: 11pt"" align=center><span><strong><span style=""FONT-FAMILY: Tahoma""></span></strong></span></span></font></font>&nbsp;</p></td>
<td>
<p align=center>&nbsp;</p></td></tr></tbody></table></font></strong><font size=2>&#8226; 21""x18""+10""BG<br></font><font size=2>&#8226; Unique wave handle with front fold for easy opening<br></font><font color=#000000 size=2>&#8226; Flat wide bottom for easy loading, prevent slipping, stands unassisted<br></font><font color=#000000 size=2>500 bags per case<br></font><font color=#000000 size=2>These bags are made with 25%&nbsp;post-consumer recycled (PCR) material.<br></font></p></font></span></span></font>",Enjoy! Super Wave Bags,23,1,Taxable Goods,"Catalog, Search",103.85,,,,bag-super-wave-21x18+10-cream-57803E,"Printed Plastic Bags, Super Wave Plastic Frosted Bags Printed with Enjoy!",plastic bags plastic frosted bag super wave bags printed enjoy,Super Wave plastic frosted bags printed with the word ‘Enjoy!’ are the perfect plastic bag for all of your retail store plastic bag needs.,/57803E_base.jpg,Bag Super Wave 21x18+10 Cream base image,/57803E_base.jpg,Bag Super Wave 21x18+10 Cream small image,/57803E_base.jpg,Bag Super Wave 21x18+10 Cream thumbnail,,,,,,,,1,0,1,base,0,0
57804FR,,Default,simple,"Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Merchandise Bags
",Bag Merch Clear Frost 9x12,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,10,1,Taxable Goods,"Catalog, Search",79.7,,,,bag-merch-clear-frost-9x12-57804FR,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/57804FR_base.jpg,Bag Merch Clear Frost 9x12 base image,/57804FR_base.jpg,Bag Merch Clear Frost 9x12 small image,/57804FR_base.jpg,Bag Merch Clear Frost 9x12 thumbnail,,,,,,,,1,0,1,base,0,0
57805FR,,Default,simple,"Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Merchandise Bags
",Bag Merch Clear Frost 12x15,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,18,1,Taxable Goods,"Catalog, Search",89.06,,,,bag-merch-clear-frost-12x15-57805FR,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/57805FR_base.jpg,Bag Merch Clear Frost 12x15 base image,/57805FR_base.jpg,Bag Merch Clear Frost 12x15 small image,/57805FR_base.jpg,Bag Merch Clear Frost 12x15 thumbnail,,,,,,,,1,0,1,base,0,0
57806FR,,Default,simple,"Default Category/Shopping Bags/Frosted Plastic Bags/Frosted Plastic Merchandise Bags
",Bag Merch Clear Frost 14x3x21,"<div>
<div><font size=2 face=Verdana>Frosted SOS&nbsp;<font size=2>(SOS - Square Opening Sacks)</font>&nbsp;Hi Density Gift Bags with Bottom Card Inserts available in Clear Frosted and Colored Frosted and are one of the hottest packaging ideas for use in your retail store. These bags are made of thick Hi Density plastic which gives them their frosted color and extra strength.&nbsp;<br></font>&nbsp;&nbsp;&nbsp;&nbsp;<font size=2 face=Verdana>Clear Frosted SOS bags are available in 8 different sizes.&nbsp; Two sizes do not have die cut handles (3 1/2"" x 2"" x 7"" and 4"" x 2 1/4"" x 9 3/4"" packed 500 per case).&nbsp; All other Clear Frosted SOS bags have a convenient die cut handle and are packed either 125, 200 or 250 per case depending upon the size of the bag.&nbsp; Clear Frosted SOS bags vary in thickness from 3 to 4.5 mil.&nbsp;<br>&nbsp;&nbsp;&nbsp;&nbsp;</font><font size=2 face=Verdana>Colored Frosted Hi Density Bags like below are made of 4 and 5 mil thick Hi Density plastic and have convenient die cut handles. They are packed: 500, 250 and 125 per case as indicated.<br><img style=""HEIGHT: 149px; WIDTH: 218px"" src=""https://is30.eporia.com/company_8/1060440.jpg?cvt=jpeg"" width=280 height=211></font></div></div>",Frosted SOS Gift Bags,36,1,Taxable Goods,"Catalog, Search",90.98,,,,bag-merch-clear-frost-14x3x21-57806FR,"Frosted Hi-Density Bags, Hi-Density Plastic Bags for Retail Stores",plastic bags hi density plastic bags high density bags,"Frosted hi-density plastic bags, order frosted hi-density SOS bags w/bottom card insert & die cut handles for your retail store online.",/57806FR_base.jpg,Bag Merch Clear Frost 14x3x21 base image,/57806FR_base.jpg,Bag Merch Clear Frost 14x3x21 small image,/57806FR_base.jpg,Bag Merch Clear Frost 14x3x21 thumbnail,,,,,,,,1,0,1,base,0,0
5781,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Low density Plastic Bags/Heavy Duty Lo Density Plastic Bags/Patch Handle,"Bags Patch Hndle 20x20+5,2.25M","<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,19.1935,1,Taxable Goods,"Catalog, Search",98.75,,,,bags-patch-hndle-20x20+5-2.25m-5781,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/5781_base.jpg,"Bags Patch Hndle 20x20+5,2.25M base image",/5781_base.jpg,"Bags Patch Hndle 20x20+5,2.25M small image",/5781_base.jpg,"Bags Patch Hndle 20x20+5,2.25M thumbnail",,,,,,,,1,0,1,base,0,0
5781B,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Heavy Duty Lo Density Plastic Bags/Patch Handle,"Bags Patch Hndle 20x20+5,2.25M","<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,19.1935,1,Taxable Goods,"Catalog, Search",98.75,,,,bags-patch-hndle-20x20+5-2.25m-5781B,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/5781B_base.jpg,"Bags Patch Hndle 20x20+5,2.25M base image",/5781B_base.jpg,"Bags Patch Hndle 20x20+5,2.25M small image",/5781B_base.jpg,"Bags Patch Hndle 20x20+5,2.25M thumbnail",,,,,,,,1,0,1,base,0,0
5782,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Low density Plastic Bags/Heavy Duty Lo Density Plastic Bags/Patch Handle,"Bags Patch Hndle 20x20+5,2.25M","<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,19.1935,1,Taxable Goods,"Catalog, Search",98.75,,,,bags-patch-hndle-20x20+5-2.25m-5782,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/5782_base.jpg,"Bags Patch Hndle 20x20+5,2.25M base image",/5782_base.jpg,"Bags Patch Hndle 20x20+5,2.25M small image",/5782_base.jpg,"Bags Patch Hndle 20x20+5,2.25M thumbnail",,,,,,,,1,0,1,base,0,0
57822,,Default,simple,Default Category/Clothing Racks & Hangers/Place Holder,"Bag, Lo-D 11x19.25 Red Bags on","Bag, Lo-D 11x19.25 Red Bags on",,0,1,Taxable Goods,"Catalog, Search",32.47,,,,bag--lo-d-11x19.25-red-bags-on-57822,,,,/57822_base.jpg,"Bag, Lo-D 11x19.25 Red Bags on base image",/57822_base.jpg,"Bag, Lo-D 11x19.25 Red Bags on small image",/57822_base.jpg,"Bag, Lo-D 11x19.25 Red Bags on thumbnail",,,,,,,,1,0,1,base,0,0
5783,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Low density Plastic Bags/Heavy Duty Lo Density Plastic Bags/Patch Handle,"Bags Patch Hndle 20x20+5,2.25M","<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,17.25,1,Taxable Goods,"Catalog, Search",98.75,,,,bags-patch-hndle-20x20+5-2.25m-5783,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/5783_base.jpg,"Bags Patch Hndle 20x20+5,2.25M base image",/5783_base.jpg,"Bags Patch Hndle 20x20+5,2.25M small image",/5783_base.jpg,"Bags Patch Hndle 20x20+5,2.25M thumbnail",,,,,,,,1,0,1,base,0,0
5784133,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags Ameritote LD 12x11+4 Wint,"<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial""><font face=Verdana><font color=#000000>Celebrate with our&nbsp;Printed Plastic Holiday Bags. Several sizes to choose from like the&nbsp;Jumbo Super Gloss&nbsp;for oversized gifts in&nbsp;6 different festive designs, some&nbsp;really fun&nbsp;T-Shirt bags in&nbsp;5 designs plus&nbsp;our Ameritote Shopping Bags in&nbsp;4 designs.&nbsp;</font><span style=""COLOR: black""><font color=#000000>Use these bags for your regular retail packaging for your customers, or even sell them as gift bags<br>for your customers' wrapping...or do both!<br></font><font color=#000000>Bag Thickness:<br>Jumbo Super Gloss Bags 2 mil., Hi-Density T-Shirt Bags .55 mil., Ameritote Bags 2.25 mil.<br>Bags sold per case as indicated. *Limited to Stock on Hand&nbsp;- Jumbo Super Gloss 58989 Santa Hat, 58987 Blue Snowflake and Holiday Stripes&nbsp;589815. Hi Density T-Shirt 579244 Holiday Spots, 579255 Holiday Stripes. <br></font></span></font></span>",Printed Plastic Holiday Bags,10.35,1,Taxable Goods,"Catalog, Search",82.42,,,,bags-ameritote-ld-12x11+4-wint-5784133,,,,/5784133_base.jpg,Bags Ameritote LD 12x11+4 Wint base image,/5784133_base.jpg,Bags Ameritote LD 12x11+4 Wint small image,/5784133_base.jpg,Bags Ameritote LD 12x11+4 Wint thumbnail,,,,,,,,1,0,1,base,0,0
5784217,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags Ameritote LD 16x15+6 On a,"<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial""><font face=Verdana><font color=#000000>Celebrate with our&nbsp;Printed Plastic Holiday Bags. Several sizes to choose from like the&nbsp;Jumbo Super Gloss&nbsp;for oversized gifts in&nbsp;6 different festive designs, some&nbsp;really fun&nbsp;T-Shirt bags in&nbsp;5 designs plus&nbsp;our Ameritote Shopping Bags in&nbsp;4 designs.&nbsp;</font><span style=""COLOR: black""><font color=#000000>Use these bags for your regular retail packaging for your customers, or even sell them as gift bags<br>for your customers' wrapping...or do both!<br></font><font color=#000000>Bag Thickness:<br>Jumbo Super Gloss Bags 2 mil., Hi-Density T-Shirt Bags .55 mil., Ameritote Bags 2.25 mil.<br>Bags sold per case as indicated. *Limited to Stock on Hand&nbsp;- Jumbo Super Gloss 58989 Santa Hat, 58987 Blue Snowflake and Holiday Stripes&nbsp;589815. Hi Density T-Shirt 579244 Holiday Spots, 579255 Holiday Stripes. <br></font></span></font></span>",Printed Plastic Holiday Bags,20.7,1,Taxable Goods,"Catalog, Search",102.6,,,,bags-ameritote-ld-16x15+6-on-a-5784217,,,,/5784217_base.jpg,Bags Ameritote LD 16x15+6 On a base image,/5784217_base.jpg,Bags Ameritote LD 16x15+6 On a small image,/5784217_base.jpg,Bags Ameritote LD 16x15+6 On a thumbnail,,,,,,,,1,0,1,base,0,0
5784233,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags Ameritote LD 16x15+6 Wint,Bags Ameritote LD 16x15+6 Wint,,0,1,Taxable Goods,"Catalog, Search",117.89,,,,bags-ameritote-ld-16x15+6-wint-5784233,,,,/5784233_base.jpg,Bags Ameritote LD 16x15+6 Wint base image,/5784233_base.jpg,Bags Ameritote LD 16x15+6 Wint small image,/5784233_base.jpg,Bags Ameritote LD 16x15+6 Wint thumbnail,,,,,,,,1,0,1,base,0,0
578428,,Default,simple,Default Category/Clothing Racks & Hangers/Place Holder,Bags Ameritote LD 16x15+6 Hall,Bags Ameritote LD 16x15+6 Hall,,0,1,Taxable Goods,"Catalog, Search",92.46,,,,bags-ameritote-ld-16x15+6-hall-578428,,,,/578428_base.jpg,Bags Ameritote LD 16x15+6 Hall base image,/578428_base.jpg,Bags Ameritote LD 16x15+6 Hall small image,/578428_base.jpg,Bags Ameritote LD 16x15+6 Hall thumbnail,,,,,,,,1,0,1,base,0,0
